"road_id","road_name","road_type","urban_rural","onrc","seal_type","owner_type","total_km","lane_km","traffic","heavy","VKT","VKT_Heavy","adrc","maint","emergency","wol","geom_id"
1149,"ROUSSEL PLACE","Local Authority","Urban","Low Volume","Sealed","L",0.087,0.174,166,0.06,5271,316,45107.98,7638.46,0,52746.44,1175
1150,"BRADLEIGH PARK","Local Authority","Rural","Low Volume","Sealed","L",0.255,0.51,26,0.13,2420,315,6965.12,887.18,0,7852.3,1176
1151,"BROWNLEE CLOSE","Local Authority","Urban","Low Volume","Sealed","L",0.045,0.09,33,0.09,542,49,31612.16,17248.89,0,48861.05,1177
1152,"DELTA DRIVE (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.146,0.292,44,0.02,2345,47,190.81,0,0,190.81,1178
1153,"OAK TREE LANE (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.223,0.446,33,0.02,2686,54,124.92,3725.76,0,3850.68,1179
1154,"HARVEY PLACE (PRIVATE)","Private Road","Urban","Unknown","Unsealed","P",0.164,0.328,36,0.02,2155,43,0,0,0,0,1180
1155,"WILLIS PLACE","Local Authority","Urban","Low Volume","Sealed","L",0.155,0.31,44,0.02,2489,50,29766.6,8453.8,0,38220.4,1181
1156,"CLEARWATER PLACE","Local Authority","Urban","Low Volume","Sealed","L",0.183,0.366,38,0.04,2517,101,11517.13,299.78,0,11816.91,1182
1157,"CLEARWATER PLACE SOUTH","Local Authority","Urban","Low Volume","Sealed","L",0.048,0.096,19,0.04,333,13,11907.9,115,0,12022.9,1183
1158,"BURLEIGH ROAD NORTH (CAR PARKING AR","Local Authority","Urban","Low Volume","Sealed","L",0.042,0.084,22,0.04,337,13,11096.69,4392.38,0,15489.07,1184
1159,"COLLINS PLACE (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.06,0.12,39,0.06,854,51,0,546.67,0,546.67,1185
1160,"HILLSIDE COURTS (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.048,0.096,22,0.06,385,23,0,137.5,0,137.5,1186
1161,"VICTORIA CLOSE (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.08,0.16,39,0.06,1139,68,290.18,40.75,0,330.93,1187
1162,"GILBERT STREET  - CUL DE SAC","Local Authority","Urban","Low Volume","Sealed","L",0.049,0.098,28,0.04,501,20,13035.4,60,0,13095.4,1188
1163,"ANDREW PLACE (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.06,0.12,32,0.04,701,28,0,1035,0,1035,1189
1164,"TAVERA STREET","Local Authority","Urban","Low Volume","Sealed","L",0.266,0.532,53,0.04,5167,207,9331.78,4636.9,0,13968.68,1190
1165,"COOPER STREET","Local Authority","Urban","Low Volume","Sealed","L",0.123,0.123,44,0.1,1975,198,23889.63,3807.32,0,27696.95,1191
1167,"TEPUIA HEIGHTS","Local Authority","Rural","Low Volume","Sealed","L",0.42,0.84,22,0.11,3373,371,12564.51,12176.13,0,24740.64,1192
1168,"ROWAN PLACE","Local Authority","Urban","Low Volume","Sealed","L",0.208,0.416,55,0.04,4176,167,31461.03,1477.88,0,32938.91,1193
1169,"SILK CLOSE","Local Authority","Urban","Low Volume","Sealed","L",0.068,0.136,22,0.04,546,22,9697.93,6734.18,0,16432.11,1194
1170,"MERLOT PLACE","Local Authority","Urban","Low Volume","Sealed","L",0.123,0.246,32,0.04,1437,57,13774.4,12166.62,0,25941.02,1195
1171,"BRIGGS ROAD (FOREST ACESS ROAD) (PRIVATE)","Private Road","Rural","Unknown","Sealed","P",0.018,0.036,11,0.11,72,8,135236.37,5441.57,0,140677.94,1196
1172,"DELTA LAKE HEIGHTS","Local Authority","Rural","Access","Sealed","L",0.912,1.824,26,0.13,8655,1125,41516.63,511.12,0,42027.75,1197
1172,"DELTA LAKE HEIGHTS","Local Authority","Rural","Low Volume","Sealed","L",2.522,5.044,13,0.13,11967,1556,24873.83,485.9,0,25359.73,1198
1173,"NOTTINGHILL DRIVE","Local Authority","Urban","Low Volume","Sealed","L",0.245,0.49,55,0.04,4918,197,9998.65,6537.96,0,16536.61,1199
1174,"KENSINGTON PLACE","Local Authority","Urban","Low Volume","Sealed","L",0.122,0.244,32,0.04,1425,57,8360.07,6854.07,0,15214.14,1200
1175,"BALMORAL MEWS","Local Authority","Urban","Low Volume","Sealed","L",0.074,0.148,11,0.04,297,12,50575.04,12.16,0,50587.2,1201
1176,"MCALLISTER PLACE","Local Authority","Urban","Low Volume","Sealed","L",0.176,0.352,66,0.02,4240,85,13675.03,6775.88,0,20450.91,1202
1177,"RIVER TERRACE","Local Authority","Urban","Low Volume","Sealed","L",0.232,0.464,14,0.02,1213,24,22012.41,6808.79,0,28821.2,1203
1178,"ROBERTSON MILL PLACE","Local Authority","Urban","Low Volume","Sealed","L",0.195,0.39,22,0.12,1566,188,5605.88,788.97,0,6394.85,1204
1179,"GEORGE CONROY DRIVE","Local Authority","Urban","Access","Sealed","L",0.138,0.276,65,0.04,3274,131,11162.82,46604.43,0,57767.25,1205
1180,"RIFLE RANGE PLACE","Local Authority","Urban","Low Volume","Sealed","L",0.088,0.176,77,0.04,2473,99,32741.77,10233.95,0,42975.72,1206
1181,"MCISAAC PLACE","Local Authority","Urban","Low Volume","Sealed","L",0.112,0.224,35,0.02,1431,29,10913.02,8230.21,0,19143.23,1207
1182,"BOULEVARD ON TAYLOR EAST","Local Authority","Urban","Low Volume","Sealed","L",0.432,0.432,54,0.04,8515,341,4037.12,943.39,0,4980.51,1208
1183,"BANKSIA PLACE","Local Authority","Urban","Low Volume","Sealed","L",0.12,0.24,32,0.04,1402,56,9144.45,7743.46,0,16887.91,1209
1184,"OLWYN PLACE","Local Authority","Urban","Low Volume","Sealed","L",0.115,0.23,43,0.04,1805,72,10301.91,2187.3,0,12489.21,1210
1185,"CONNOR CLOSE","Local Authority","Urban","Low Volume","Sealed","L",0.041,0.082,4,0.04,60,2,10064.93,89,0,10153.93,1211
1186,"OAKWOOD LANE","Local Authority","Urban","Low Volume","Sealed","L",0.345,0.69,352,0.06,44326,2660,5940.87,584.35,0,6525.22,1212
1187,"CHELSEA WAY (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.077,0.077,16,0.04,450,18,0,3339.06,0,3339.06,1213
1188,"MILL STREAM LANE (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.072,0.072,17,0.04,447,18,0,0,0,0,1214
1189,"TERRANCE THOMAS CRESCENT (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.07,0.07,32,0.04,818,33,0,1436.29,0,1436.29,1215
1190,"VEVIAN PLACE (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.085,0.17,17,0.04,527,21,0,231.18,0,231.18,1216
1191,"MOLLY CASEY PLACE (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.084,0.168,16,0.04,491,20,0,95.24,0,95.24,1217
1192,"BRYANT PLACE (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.044,0.044,11,0.06,177,11,0,0,0,0,1218
1193,"COOKS RIDGE (PRIVATE)","Private Road","Rural","Unknown","Sealed","P",0.674,0.674,,,,,0,0,0,0,1219
1194,"MARINA VIEW ESTATE (PRIVATE)","Private Road","Rural","Unknown","Sealed","P",0.452,0.904,24,0.29,3960,1148,0,990.27,0,990.27,1220
1195,"WILKES WAY (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.125,0.25,22,0.06,1004,60,0,141.6,0,141.6,1221
1196,"BNZ LANE","Local Authority","Urban","Low Volume","Sealed","L",0.04,0.04,6,0.06,88,5,1225,422.5,0,1647.5,1222
1197,"TAI CLOSE","Local Authority","Urban","Low Volume","Sealed","L",0.165,0.33,11,0.09,662,60,4851.67,0,0,4851.67,1223
1198,"ORAPITO ROAD","Local Authority","Urban","Low Volume","Sealed","L",0.61,1.22,9,0.09,2004,180,9287,16.39,0,9303.39,1224
1199,"BEN MORVEN ROAD2","Local Authority","Rural","Low Volume","Sealed","L",0.196,0.196,9,0.13,644,84,3025.51,901.98,0,3927.49,1225
1200,"OLD PLANTATION ROAD (PRIVATE)","Private Road","Rural","Unknown","Unsealed","P",0.62,1.24,11,0.11,2489,274,350.29,277.26,0,627.55,1226
1201,"ROSINA CORLETT LANE","Local Authority","Rural","Access","Sealed","L",0.501,1.002,203,0.1,37082,3708,34152.97,2129.56,0,36282.53,1227
1201,"ROSINA CORLETT LANE","Local Authority","Rural","Unknown","Sealed","L",0.182,0.364,,,,,23579.48,0,0,23579.48,1228
1202,"BOULEVARD ON TAYLOR WEST","Local Authority","Urban","Low Volume","Sealed","L",0.396,0.396,54,0.06,7805,468,4278.35,0,0,4278.35,1229
1203,"WINDSOR CLOSE","Local Authority","Urban","Low Volume","Sealed","L",0.171,0.342,32,0.04,1997,80,7697.8,5784.68,0,13482.48,1230
1204,"SPRING CREEK SHARED PATH","Cycle Path","Rural","Unknown","Sealed","L",4.108,4.108,,,,,2985.54,272.32,0,3257.86,1231
1205,"RIVERLANDS CYCLE PATH","Cycle Path","Rural","Unknown","Sealed","L",1.93,1.93,1,0.08,704,56,566.37,97.17,20.73,663.54,1232
1205,"RIVERLANDS CYCLE PATH","Cycle Path","Urban","Unknown","Sealed","L",1.405,1.635,1,0.04,513,21,52.88,258.14,42.19,311.02,1233
1205,"RIVERLANDS CYCLE PATH","Cycle Path","Urban","Unknown","Unsealed","L",0.49,0.49,1,0.04,179,7,153.68,92.93,0,246.61,1234
1206,"FAIRHALL BRIDGE CYCLE PATH - INCREASING","Cycle Path","Rural","Unknown","Sealed","L",0.197,0.197,1,0.13,72,9,0,0,0,0,1235
1207,"FAIRHALL BRIDGE CYCLE PATH - DECREASING","Cycle Path","Rural","Unknown","Sealed","L",0.175,0.175,1,0.13,64,8,0,0,0,0,1236
1208,"RUSH LANE","Local Authority","Rural","Low Volume","Unsealed","L",0.126,0.126,22,0.11,1012,111,1142.86,3149.6,0,4292.46,1237
1209,"AVIGNON PLACE","Local Authority","Rural","Access","Sealed","L",0.188,0.376,25,0.1,1716,172,10823.85,905.91,0,11729.76,1238
1210,"LODDON LANE (PRIVATE)","Private Road","Urban","Unknown","Unsealed","P",0.562,1.124,,,,,26.09,761.74,0,787.83,1239
1211,"HYDE PLACE","Local Authority","Urban","Low Volume","Sealed","L",0.076,0.152,30,0.06,832,50,7908.8,11093.42,0,19002.22,1240
1212,"GOLF VIEW CLOSE NORTH (ONE WAY)","Local Authority","Urban","Low Volume","Sealed","L",0.071,0.071,225,0.06,5831,350,14514.35,732.39,0,15246.74,1241
1213,"WARWICK STREET EAST","Local Authority","Urban","Secondary Collector","Sealed","L",0.034,0.068,250,0.06,3102,186,5814.47,3244.12,0,9058.59,1242
1214,"ROSINA CORLETT LANE ACCESSWAY","Local Authority","Urban","Access","Sealed","L",0.064,0.128,10,0.06,234,14,2843.75,550.27,0,3394.02,1243
1215,"HUTCHESON STREET EAST","Local Authority","Urban","Secondary Collector","Sealed","L",0.07,0.14,450,0.06,11498,690,6011.79,8227.57,0,14239.36,1244
1216,"SUSSEX STREET EAST","Local Authority","Urban","Low Volume","Sealed","L",0.055,0.11,60,0.06,1204,72,5375.71,6.09,0,5381.8,1245
1217,"FIELDER CLOSE","Local Authority","Urban","Low Volume","Sealed","L",0.173,0.346,175,0.06,11050,663,51206.38,1791.91,0,52998.29,1246
1218,"KENDRICK ROAD","Local Authority","Urban","Secondary Collector","Sealed","L",0.759,1.518,119,0.06,32960,1978,34220.37,1030.7,0,35251.07,1247
1219,"ROADHOUSE DRIVE","Local Authority","Urban","Secondary Collector","Sealed","L",0.118,0.236,315,0.06,13567,814,25762.94,36533.41,0,62296.35,1248
1220,"WESTWOOD AVENUE","Local Authority","Urban","Arterial","Sealed","L",0.055,0.11,600,0.06,12045,723,27447.03,2266.58,0,29713.61,1249
1220,"WESTWOOD AVENUE","Local Authority","Urban","Unknown","Sealed","L",0.436,0.872,,,,,23636.76,115.83,0,23752.59,1250
1221,"GRAHAMS ROAD (PRIVATE)","Private Road","Rural","Low Volume","Sealed","P",1.187,1.187,,,,,0,68.41,0,68.41,1251
1222,"KAHU WAY","Local Authority","Rural","Low Volume","Unsealed","L",1.617,1.617,75,0.1,44265,4427,1275.85,0,0,1275.85,1252
1223,"CALDWELL ROAD WEST (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.82,1.64,,,,,0,0,0,0,1253
1224,"TITOKI STREET (PRIVATE)","Private Road","Rural","Unknown","Unsealed","P",0.137,0.137,,,,,0,882.61,0,882.61,1254
1225,"KARAKA STREET (PRIVATE)","Private Road","Rural","Unknown","Sealed","P",0.067,0.067,,,,,0,53.73,0,53.73,1255
1226,"HURA KOPAPA CRESCENT (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.2,0.4,,,,,0,33.45,0,33.45,1256
1226,"HURA KOPAPA CRESCENT (PRIVATE)","Private Road","Urban","Unknown","Unsealed","P",0.094,0.094,,,,,0,0.85,0,0.85,1257
1227,"PUHIPUHI PLACE (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.096,0.192,,,,,0,171.88,0,171.88,1258
1228,"RANGITANE DRIVE (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.291,0.582,,,,,0,0,0,0,1259
1229,"NGATI KUIA DRIVE (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.391,0.782,,,,,0,59.59,0,59.59,1260
1230,"LANARK LANE (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",1.329,1.329,,,,,0,0,0,0,1261
1231,"CALDWELL ROAD EAST (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.635,1.27,,,,,0,0,0,0,1262
1232,"TANCRED CRESCENT (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.1,0.3,,,,,557.15,840,0,1397.15,1263
1234,"RESOURCE RECOVERY CENTRE ACCESS (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.105,0.21,,,,,0,31.43,0,31.43,1264
1235,"TRANSFER STATION ACCESS (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.398,0.796,,,,,0,50.25,0,50.25,1265
1236,"KAREPA CRESCENT","Local Authority","Urban","Low Volume","Sealed","L",0.246,0.492,25,0.06,2245,135,8518.09,871.14,0,9389.23,1266
1237,"KINGSFORD SMITH AVENUE (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.16,0.32,,,,,0,0,0,0,1267
1238,"BEAVER ROAD - CYCLEWAY OVER RIVER","Cycle Path","Urban","Unknown","Sealed","L",0.066,0.132,,,,,28183.65,0,0,28183.65,1268
1239,"HARBOUR VIEW ROAD (OKIWI BAY)  (PRIVATE)","Private Road","Urban","Unknown","Unsealed","P",0.087,0.174,,,,,0,0,0,0,1269
1240,"FAULKLAND DRIVE - ACCESS 23","Local Authority","Urban","Low Volume","Sealed","L",0.074,0.074,30,0.04,810,32,3150.95,7567.57,0,10718.52,1270
1241,"FAULKLAND DRIVE - ACCESS 29","Local Authority","Urban","Low Volume","Sealed","L",0.038,0.038,30,0.04,416,17,1394.74,11168.42,0,12563.16,1271
1242,"PAYNE PLACE","Local Authority","Urban","Low Volume","Sealed","L",0.17,0.17,40,0.06,2482,149,7286.12,760.65,0,8046.77,1272
1243,"BOULEVARD ON TAYLOR - ROAD 3 (STAGE II)","Local Authority","Urban","Low Volume","Sealed","L",0.1,0.1,50,0.04,1825,73,5054.43,0,0,5054.43,1273
1244,"GRIGG DRIVE","Local Authority","Urban","Low Volume","Sealed","L",0.201,0.402,50,0.06,3668,220,32672.87,43,0,32715.87,1274
1244,"GRIGG DRIVE","Local Authority","Urban","Unknown","Sealed","L",0.434,0.868,,,,,27025.6,23.04,0,27048.64,1275
1245,"BOULEVARD ON TAYLOR - ROAD 5 (STAGE II)","Local Authority","Urban","Low Volume","Sealed","L",0.094,0.094,50,0.04,1716,69,5247.32,0,0,5247.32,1276
1246,"BEAVER ROAD EXTENSION - (TO NELSON ST)","Local Authority","Urban","Low Volume","Sealed","L",0.116,0.116,40,0,1694,0,1836.21,28.45,0,1864.66,1277
1247,"CAMBORNE CRESCENT","Local Authority","Urban","Low Volume","Sealed","L",0.327,0.654,70,0.06,8355,501,5473.43,79.7,0,5553.13,1278
1248,"BLACKMORE PLACE","Local Authority","Urban","Low Volume","Sealed","L",0.072,0.144,50,0.06,1314,79,9793.27,728.94,0,10522.21,1279
1249,"BLACKMORE PLACE LOOP","Local Authority","Urban","Low Volume","Sealed","L",0.295,0.59,40,0.06,4307,258,10224.98,0,0,10224.98,1280
1250,"QUEEN CHARLOTTE SHARED PATH","Walkway","Urban","Unknown","Sealed","L",0.089,0.089,,,,,61615.1,51235.96,0,112851.06,1281
1250,"QUEEN CHARLOTTE SHARED PATH","Walkway","Urban","Unknown","Unsealed","L",0.868,0.868,,,,,14869.71,1956.45,0,16826.16,1282
1251,"01S-0001-W","State Highway","Urban","Unknown","Sealed","C",0.43,0.43,1,,157,0,0,106.98,0,106.98,1283
1253,"01S-0000/1.15","State Highway","Rural","Unknown","Sealed","C",15.383,30.766,5674,0.127,31858347,4047603,11.58,820.85,2.8,832.43,1284
1253,"01S-0000/1.15","State Highway","Urban","Unknown","Sealed","C",1.118,2.236,5674,0.07,2315389,162077,2170.58,858.39,4.47,3028.97,1285
1254,"FOXS ISLAND CYCLEWAY","Cycle Path","Rural","Unknown","Sealed","L",0.826,0.826,,,,,56.21,1.51,0,57.72,1286
1254,"FOXS ISLAND CYCLEWAY","Cycle Path","Rural","Unknown","Unsealed","L",0.565,0.565,,,,,123.26,0,0,123.26,1287
1256,"DURHAM STREET NORTH  (CUL DE SAC)","Local Authority","Urban","Low Volume","Sealed","L",0.067,0.134,7,0.06,165,10,30649.58,43,0,30692.58,1288
1257,"SUMMERLANDS ROAD NORTH","Local Authority","Rural","Low Volume","Sealed","L",0.088,0.176,45,0.06,1445,87,23579.48,0,0,23579.48,1289
1261,"JENKINS STREET","Local Authority","Urban","Unknown","Sealed","L",0.201,0.402,,,,,26537.8,0.21,0,26538.01,1290
1262,"NEVILLE STREET","Local Authority","Urban","Unknown","Sealed","L",0.195,0.39,,,,,28050.83,32.19,0,28083.02,1291
1263,"MAEBURN STREET","Local Authority","Urban","Unknown","Sealed","L",0.404,0.808,50,0.06,7373,442,27105.09,0.11,0,27105.2,1292
1264,"LAIRD STREET","Local Authority","Urban","Unknown","Sealed","L",0.195,0.39,81,0.06,5745,345,28258.01,0.22,0,28258.23,1293
1265,"MCNABB PLACE","Local Authority","Urban","Unknown","Sealed","L",0.185,0.37,80,0.06,5402,324,27832.29,43,0,27875.29,1294
1266,"SOLOMON PLACE","Local Authority","Urban","Unknown","Sealed","L",0.168,0.336,70,0.06,4292,258,27846.73,0,0,27846.73,1295
1267,"TURNBULL DRIVE (NORTH)","Local Authority","Urban","Unknown","Sealed","L",0.94,1.88,,,,,24328.2,0,0,24328.2,1296
1268,"TURNBULL DRIVE (SOUTH)","Local Authority","Urban","Unknown","Sealed","L",0.595,1.19,67,0.06,14542,872,27350.67,168.69,0,27519.36,1297
1269,"MAEBURN STREET/TURNBULL DRIVE WALKWAY","Walkway","Urban","Unknown","Sealed","L",0.092,0.092,10,0.06,336,20,24829.44,0,0,24829.44,1298
1270,"TAYLOR PASS ROAD/ MAEBURN STREET WALKWAY","Walkway","Urban","Unknown","Sealed","L",0.108,0.108,20,0.06,788,47,24792.53,0,0,24792.53,1299
1271,"CORSAIR CRESCENT","Local Authority","Urban","Unknown","Sealed","L",0.33,0.66,39,0.06,4686,281,27170.02,0,0,27170.02,1300
1272,"PIPER LANE","Local Authority","Urban","Unknown","Sealed","L",0.097,0.194,18,0.06,637,38,23579.48,0,0,23579.48,1301
1273,"LANCASTER AVENUE","Local Authority","Urban","Unknown","Sealed","L",0.225,0.45,102,0.06,8417,505,30745.97,220.44,0,30966.41,1302
1274,"NANCHANG ROAD","Local Authority","Urban","Unknown","Sealed","L",0.225,0.45,50,0.06,4106,246,27438.53,0,0,27438.53,1303
1275,"DAKOTA PLACE","Local Authority","Urban","Unknown","Sealed","L",0.093,0.186,15,0.06,509,31,27954.14,0,0,27954.14,1304
1276,"SPITFIRE DRIVE","Local Authority","Urban","Unknown","Sealed","L",0.57,1.14,130,0.06,27079,1625,27956.58,0,0,27956.58,1305
1277,"HARVARD ROAD","Local Authority","Urban","Unknown","Sealed","L",0.459,0.918,73,0.06,12235,734,28250.01,172.55,0,28422.56,1306
1278,"CAPRONI ROAD","Local Authority","Urban","Unknown","Sealed","L",0.178,0.356,100,0.06,6497,390,25186.36,4494.38,0,29680.74,1307
1279,"MUSTANG ALLEY","Local Authority","Urban","Unknown","Sealed","L",0.198,0.396,30,0.06,2168,130,26362.07,0,0,26362.07,1308
1280,"CATALINA CRESCENT","Local Authority","Urban","Unknown","Sealed","L",0.571,1.142,50,0.06,10328,620,26168.24,314.57,0,26482.81,1309
1281,"HURRICANE WAY (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.076,0.152,,,,,0,0,0,0,1310
1282,"PAYNE PLACE (PRIVATE)","Local Authority","Urban","Unknown","Sealed","P",0.098,0.196,25,0.06,894,54,0,0,0,0,1311
1283,"ROSE MANOR DRIVE","Local Authority","Urban","Unknown","Sealed","L",0.358,0.716,26,0.06,3402,204,25760.9,167.6,0,25928.5,1312
1284,"SPENCER PLACE","Local Authority","Urban","Unknown","Sealed","L",0.152,0.304,50,0.06,2774,166,23579.48,0,0,23579.48,1313
1285,"ALBERT GROVE","Local Authority","Urban","Unknown","Sealed","L",0.107,0.214,20,0.06,781,47,23579.48,0,0,23579.48,1314
1286,"REMBRANDT DRIVE","Local Authority","Urban","Unknown","Sealed","L",0.172,0.344,20,0.06,1256,75,23579.48,0,0,23579.48,1315
1287,"REMBRANT DRIVE (EAST)","Local Authority","Urban","Unknown","Sealed","L",0.088,0.176,40,0.06,1285,77,23579.48,0,0,23579.48,1316
1288,"RUESINK STREET","Local Authority","Urban","Unknown","Sealed","L",0.11,0.22,20,0.06,803,48,23579.48,0,0,23579.48,1317
1289,"CERISE ROAD","Local Authority","Urban","Unknown","Sealed","L",0.17,0.34,20,0.06,1241,74,23579.48,0,0,23579.48,1318
1290,"WESTWOOD AVENUE (PRIVATE)","Local Authority","Rural","Unknown","Unsealed","P",0.188,0.188,1000,0.06,68620,4117,0,0,0,0,1319
1291,"KITTYHAWK ROAD","Local Authority","Urban","Unknown","Sealed","L",0.156,0.312,25,0.06,1424,85,23579.48,0,0,23579.48,1320
1292,"BOULEVARD ON TAYLOR ACCESSWAY (EAST)","Local Authority","Urban","Unknown","Sealed","L",0.255,0.51,20,0.06,1861,112,23579.48,0,0,23579.48,1321
1293,"BOULEVARD ON TAYLOR ACCESSWAY (WEST)","Local Authority","Urban","Unknown","Sealed","L",0.302,0.604,12,0.06,1323,79,23579.48,0,0,23579.48,1322
1294,"KUIA DRIVE","Local Authority","Rural","Unknown","Unsealed","P",0.561,0.561,6,0.06,1229,74,0,0,0,0,1323
1295,"KAIUMA BAY ROAD SIDE ROAD (SOUTH)","Local Authority","Rural","Unknown","Unsealed","P",0.193,0.193,10,0.06,704,42,0,0,0,0,1324
1296,"KAIUMA BAY ROAD (PRIVATE ROAD)","Private Road","Rural","Unknown","Unsealed","P",0.127,0.127,,,,,0,0,0,0,1325
1297,"ORAPITO ROAD (PRIVATE ROAD)","Private Road","Rural","Unknown","Unsealed","P",0.2,0.2,,,,,0,0,0,0,1326
1298,"KAIUMA BAY ROAD DRIVEWAY (SOUTH)","Private Road","Rural","Unknown","Unsealed","P",0.144,0.144,,,,,0,0,0,0,1327
1299,"KAIUMA BAY ROAD (CUL DE SAC)","Local Authority","Rural","Unknown","Sealed","L",0.187,0.374,6,0.06,410,25,23579.48,0,0,23579.48,1328
1300,"KAIUMA BAY ROAD DRIVEWAY (NORTH)","Local Authority","Urban","Unknown","Sealed","P",0.114,0.114,4,0.06,166,10,0,0,0,0,1329
1301,"ROSINA CORLETT LANE (PRIVATE)","Private Road","Rural","Unknown","Sealed","P",0.317,0.317,,,,,0,0,0,0,1330
1302,"BROWNLEE CLOSE (PRIVATE)","Private Road","Urban","Unknown","Sealed","P",0.097,0.097,,,,,0,0,0,0,1331
1303,"MASONS ROAD (NORTH)","Local Authority","Rural","Low Volume","Unsealed","L",0.361,0.361,43,0.09,5666,510,1766.83,1619.57,33567.43,3386.4,1332
1303,"MASONS ROAD (NORTH)","Local Authority","Rural","Unknown","Unsealed","L",1.32,1.32,,,,,23579.48,0,0,23579.48,1333
